x_accel,y_accel,z_accel,x_gyro,y_gyro,z_gyro,parent,child,participant,set,ID,dataset
0.0071393159302835,0.0415141031194603,0.0354905772573529,-4.015843787343632,46.28645478181674,-39.57817263140776,1,3,11,10,20,lean
-0.183566454449163,0.032950308768639,-0.0353477898196367,8.381937059241768,62.85180858656936,-49.420505376341936,1,3,11,10,20,lean
0.0155273105290067,0.0295475680957798,0.0310587744669722,17.20470014735784,40.50160409604848,-36.320061447299786,1,3,11,10,20,lean
-0.0434365215606658,0.0399658757093979,0.0694506171451122,6.843238014084428,35.89135395541286,-34.66153570143628,1,3,11,10,20,lean
0.0477842083355105,0.0325354536910883,0.0021655783346519,5.613869595917457,32.51646776245995,-30.31360941327136,1,3,11,10,20,lean
-0.0190666672815733,0.0310341762622315,0.0341069067116857,8.084502463304553,32.99490507130354,-27.205441516143264,1,3,11,10,20,lean
0.0091677545537069,-0.0120114948803849,-0.0050105784550216,2.841829912863742,33.276192845816944,-27.06877897638576,1,3,11,10,20,lean
-0.0327996031483813,0.0183515730395001,0.0060077053355384,-0.0579248363924126,32.78140871424998,-29.16460396314088,1,3,11,10,20,lean
0.0061673282163859,0.0064821521036008,0.006021752590373,7.589800468127185,33.310813794560616,-27.87471053341596,1,3,11,10,20,lean
-0.0156457850848675,0.0015724000136963,0.0010339835003493,0.619797902556632,35.91543222304635,-28.82915063706229,1,3,11,10,20,lean
0.0082736298979263,-0.0093053628721419,0.0144356576018498,-9.67654201143232,39.97965298731095,-28.16768545974669,1,3,11,10,20,lean
-0.0303073190968073,0.0387186749042874,-0.0106442430937849,-23.84662504521417,41.02899076272336,-25.72588925753678,1,3,11,10,20,lean
0.0054031744712905,0.0426558748542129,0.0193195103938528,-10.01499764083421,35.46644748714536,-25.548612109542702,1,3,11,10,20,lean
0.0054192372754224,0.0502607102718561,-0.0419739048290391,-7.496565211303138,40.06632452327173,-21.37899688040408,1,3,11,10,20,lean
0.0143155919613307,0.0086539167396209,0.0736942232624701,-7.698029619192391,37.04318848178818,-22.11470353836351,1,3,11,10,20,lean
-0.0424013869004229,0.0218059910532151,-0.028136882284969,-12.198121650373777,35.228575829601354,-18.49479273944356,1,3,11,10,20,lean
0.006898793878905,0.0357174140286718,0.0514398726664841,-7.101367234126857,34.001378690777386,-17.593771485259957,1,3,11,10,20,lean
-0.0052519239881629,0.0126454973187961,-0.0073835000989624,-1.1405136397365552,32.019896872980034,-16.46792277098661,1,3,11,10,20,lean
-0.0017413100043753,0.0017975357400379,0.0522473023532526,-8.253303166098222,30.331744191807644,-17.134765338619644,1,3,11,10,20,lean
0.0019654919493166,0.0442401183798666,-0.025906635316159,3.332901759816336,32.84352967072402,-14.811114593904252,1,3,11,10,20,lean
-0.0033588039624109,0.0117944666081927,0.0263705884749931,5.860590579132559,31.622731857768148,-15.891015864831903,1,3,11,10,20,lean
-0.0119328134113967,0.0085228777238356,0.0184893152220359,-1.871027690698326,30.37181724074975,-14.457718030837071,1,3,11,10,20,lean
0.007619291363531,0.0042580417290909,0.0309614345837667,1.0724019218783185,27.97672841034802,-15.68947829838695,1,3,11,10,20,lean
-0.0034288436306861,0.0170470335005676,0.0273010232284416,-1.571083259121698,26.073853837555983,-14.32325179791642,1,3,11,10,20,lean
-0.0008031443845949,0.0048785027241047,0.048913383817532,-4.460898384831174,23.40444031834352,-12.948585719909769,1,3,11,10,20,lean
0.0002855355136029,-0.0013723165041539,0.0586456058505699,-15.823926628639745,23.123394624857664,-12.329873962276668,1,3,11,10,20,lean
0.0082111049574299,0.0254342305538586,0.0763582709226329,-26.22983163373475,15.676057731105091,-11.085282873257947,1,3,11,10,20,lean
0.0275130777919759,0.1204766332595383,0.0804431939482593,-6.212672211248497,4.3237791950688695,-3.09923668583891,1,3,11,10,20,lean
0.0261931140102006,0.0839348037702971,0.0808543443875211,5.747822386829401,-7.92216999443985,2.479946651279352,1,3,11,10,20,lean
0.019972366221186,0.0915508685181717,0.1076567036928067,-0.91319634803266,-18.230718160095613,11.32044844368959,1,3,11,10,20,lean
0.0142974882847214,0.0480005827211173,0.0732857341092494,3.039075808335933,-27.22540028092824,15.281498159668269,1,3,11,10,20,lean
-0.0219915969517467,0.0288936091110052,0.0647731009882425,13.980902897307644,-38.49745151336357,17.926992669963717,1,3,11,10,20,lean
-0.0067825533035878,0.0378270769011533,0.0587922584130916,5.986483913620615,-43.51986673887552,25.184706204259903,1,3,11,10,20,lean
-0.013098179940762,0.0819067518203103,0.0890903095918878,-5.451111342767207,-50.01995638056989,31.98360780388005,1,3,11,10,20,lean
-0.0262948350907347,0.0728246444147436,0.058022630763377,-0.1370543728333786,-59.13474879906763,37.95619489013696,1,3,11,10,20,lean
-0.0458364337801153,0.0666887387045245,0.0836753749591724,-7.111139597629518,-68.38532779814142,44.63599868413819,1,3,11,10,20,lean
-0.0496509624660926,0.0710917164347088,0.0424631462964449,-5.908283165259697,-73.58123410150736,49.07461836349044,1,3,11,10,20,lean
-0.0815559260008799,0.033436653451502,0.0547040877199239,-2.3933103250332066,-77.96748668727338,52.26079197560154,1,3,11,10,20,lean
-0.0947888162784452,0.0141672421966073,0.0114229195474568,-7.399939940337311,-80.89278147985654,51.63486268259808,1,3,11,10,20,lean
-0.0924793648474475,0.0076505755124326,0.0073815814669775,-1.5176644536250288,-82.67073802888557,53.34587709761476,1,3,11,10,20,lean
-0.0969198964657002,0.0027370750392982,-0.0027788586799315,-15.186997227391998,-81.50356918250881,51.38549967464586,1,3,11,10,20,lean
-0.0748582431099719,0.0297078939743841,-0.0077683634569199,2.090001744673328,-79.93042517367057,52.84289218464883,1,3,11,10,20,lean
-0.097479480217634,0.0100694570326544,-0.0047333134425576,-4.379188945020197,-80.45583893772984,52.17698247848576,1,3,11,10,20,lean
-0.0920143605894932,0.0822185841799501,-0.0385702375429627,21.98506821844172,-78.58507392421436,53.74021230372572,1,3,11,10,20,lean
-0.0873166947853566,-0.0039955472381943,0.0195036722850644,54.17152431101365,-79.49779024630492,56.67783097931424,1,3,11,10,20,lean
-0.091531436740586,-0.0486260663373081,0.0102264502780631,15.796596706981637,-74.78137816140311,54.72723131227419,1,3,11,10,20,lean
-0.0734432264407588,0.0038931505786198,-0.0008327469815419,6.184113961448497,-70.43194011738916,58.11796614602925,1,3,11,10,20,lean
-0.0569832973891682,0.0114706364391179,0.0320208897819763,-6.315401459765841,-67.99480530535156,56.66941935831655,1,3,11,10,20,lean
-0.0715393106047097,-0.0065137214736294,-0.0402857861771289,-13.956967226841703,-65.70403200034266,56.09000817747486,1,3,11,10,20,lean
-0.0896460650260236,0.0268621864858331,-0.0089008146093788,-10.612983120001692,-61.26376601970132,55.67650338984421,1,3,11,10,20,lean
-0.065459227815196,0.0075082163703567,-0.0456138224422546,-13.408676898231308,-59.35769578754274,54.55139774051606,1,3,11,10,20,lean
-0.0655185876213663,0.0344090427824777,0.0153265046453064,-8.023993183593284,-58.07385695876295,53.700795830718725,1,3,11,10,20,lean
-0.058421755638753,-0.0274787840394987,-0.0384489142136513,-18.64134796938553,-54.74758847161274,49.16832280758143,1,3,11,10,20,lean
-0.0582443892655314,0.0102185637738063,-0.0097690797186719,-10.922389133169457,-54.58983987769534,46.747788245516674,1,3,11,10,20,lean
-0.0486428635016381,-0.0101399867682093,-0.0161748253571504,-9.09634331829555,-51.79849032456367,46.18358364640333,1,3,11,10,20,lean
-0.0415782141644432,-0.0103113405330475,-0.0172681960016565,-8.459659648495949,-50.86941181073308,41.5389088987804,1,3,11,10,20,lean
-0.0440577578203444,-0.014283376611459,-0.0152331645090542,-7.007505691267627,-46.95870929287316,38.69083782392245,1,3,11,10,20,lean
